run_name,sample_name,total_reads_processed,reads_with_any_adapters,total_basepairs_processed,basepairs_in_any_adapters,adapter_name,reads_with_this_adapter,length_trimmed,times_trimmed,times_expected
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,40,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,41,87,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,42,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,43,82,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,44,89,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,45,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,46,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,47,117,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,48,89,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,49,79,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,50,79,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,51,82,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,52,82,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,53,78,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,54,118,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,55,119,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,56,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,57,109,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,58,124,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,59,111,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,60,486,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,61,89,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,62,701,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,63,844,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,64,951,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,65,1066,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,66,468,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,67,811,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,68,712,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,69,538,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,70,250,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,71,1619,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,72,316,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,73,99,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,74,140,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,75,159,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,76,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,77,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,78,307,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,79,232,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,80,87,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,81,186,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222073.fq.gz,1952500,23300,165962500,165065667, Adapter Illumina ,23300,82,182,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,4,4632,5248.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,5,1050,1312.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,6,349,328.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,7,111,82.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,8,81,20.5
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,9,52,5.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,10,150,1.3
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,11,87,0.3
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,12,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,13,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,14,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,15,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,16,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,17,105,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,18,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,19,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,20,62,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,21,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,22,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,23,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,24,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,25,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,26,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,27,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,28,72,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,29,42,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,30,56,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,31,50,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,32,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,33,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,34,50,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,35,44,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,36,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,37,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,38,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,39,78,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,40,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,41,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,42,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,43,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,44,31,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,45,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,46,77,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,47,62,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,48,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,49,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,50,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,51,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,52,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,53,57,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,54,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,55,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,56,50,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,57,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,58,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,59,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,60,240,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,61,34,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,62,369,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,63,352,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,64,413,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,65,488,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,66,167,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,67,260,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,68,321,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,69,230,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,70,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,71,806,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,72,79,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,73,106,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,74,276,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,75,137,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,76,423,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,77,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,78,208,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,79,195,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,80,68,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,81,102,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222074.fq.gz,1343603,14892,114206255,113693009, Adapter Illumina ,14892,82,88,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,4,6218,7318.5
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,5,1297,1829.6
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,6,577,457.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,7,132,114.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,8,103,28.6
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,9,96,7.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,10,174,1.8
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,11,145,0.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,12,72,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,13,105,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,14,105,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,15,88,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,16,104,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,17,187,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,18,108,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,19,90,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,20,126,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,21,84,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,22,130,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,23,74,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,24,83,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,25,116,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,26,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,27,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,28,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,29,79,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,30,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,31,86,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,32,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,33,67,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,34,94,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,35,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,36,85,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,37,91,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,38,110,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,39,122,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,40,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,41,130,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,42,81,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,43,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,44,84,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,45,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,46,64,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,47,137,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,48,111,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,49,83,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,50,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,51,68,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,52,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,53,49,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,54,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,55,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,56,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,57,80,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222076.fq.gz,1873541,18523,159250985,158672552, Adapter Illumina ,18523,58,60,0.1
